mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta2_mean_0,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,rmse_mean,rmse_std,spec_mean,spec_std,mel_mean,mel_std,emotion
1.416462,0.89374423,-0.15166533,0.37256005,0.049118705,0.21147199,0.03233984,0.4565415,-1.0826735,0.023014175,0.29754367,-0.7336768,1.7450824,-0.610493,-0.738887,-1.1571745,0.6844621,1.3671933,0.6842654,0.94262624,0.20695582,0.79576474,0.14461297,-0.82583946,0.19381928,0.12484503,-0.58272845,1.5390095,1.0785325,-0.8062043,0.7016441,1.3718747,-1.1524606,-0.23827304,-1.9226513,-1.4388707,0.24959715,0.6606221,-1.5864627,0.76298255,-0.60393184,-0.9110389,1.1549217,1.7276113,0.83467215,1.7336296,0.6791288,0.84786874,1.2731209,-0.60261065,1.0010511,1.2840098,-0.92117333,-0.501904,-1.0325731,-0.62343615,0.6928951,-0.86249673,-1.0001031,1.1513193,0.75408125,0.28814605,0.67031497,-0.9798275,-0.23545,0.23308848,0.34057003,-0.3226713,1.7334749,1.4261215,0.9216799,1.1937952,-0.60517853,-0.31799185,1.4056324,-0.38181853,1.4754004,1.2592396,1.0515957,0.16480686,1.1097542,-0.38456592,1.4164615,-0.5304947,angry
-0.094045125,0.5844513,-0.60613424,-0.48126754,0.035325527,-0.3814657,0.45474342,-1.8412601,-0.30036741,-1.1771625,-0.7505841,-0.47204822,-1.2360641,-0.8799916,-0.71504855,0.6666687,-0.025395496,-0.38576323,0.23027785,0.13893113,1.3816109,1.0314989,-0.6533493,-0.25755808,-0.6050015,0.22939502,-1.1053201,0.8136406,0.051148247,-1.4390553,0.045717534,0.9329495,1.6543669,1.8282582,-0.67677355,0.005738211,-0.04354373,-0.7676929,-1.9121561,-1.074113,-1.1465299,0.1568302,0.47445098,-0.36079675,0.15425655,0.03623197,0.8819258,0.9727897,-0.2453077,0.54755545,-0.6598579,0.5174685,-0.0816388,-0.053016584,1.0152453,-2.7858331,-1.5436687,2.5949955,-0.2096934,-0.7890807,0.02064149,1.8948935,1.0447999,0.31557748,0.6005003,-1.2392787,-1.1837251,0.5704293,1.6381834,-1.3293672,0.39988738,-0.4657931,0.6891233,-0.33773652,-0.22170712,0.602744,-1.5639619,0.33907467,-0.6292996,-1.8897992,-0.5372623,-0.02882357,-0.09404479,-0.548482,happy
-1.8699942,-1.1583526,-1.1267034,-1.7985251,-0.30914283,-1.4860497,-0.72492564,-1.0264461,-1.8480374,0.3924755,0.73816645,-1.8238763,0.43748096,0.15631957,-1.1433141,0.9987676,-0.7964569,-0.3383707,0.7281148,-0.04612794,-0.04665136,1.8986008,-0.17738792,0.68413764,0.30799764,0.15462385,0.6539048,-0.47166207,-0.013276119,0.3465193,-0.7955546,-0.6727796,-0.7718991,0.11215419,-0.94507813,-0.87685066,1.2499477,0.9011645,-1.3598802,0.61539006,-0.7204719,0.99405503,-1.0991848,-0.6309415,-0.6439121,-0.2996417,-0.8278119,0.64787316,-0.1792068,-0.49398416,0.3798085,0.3026028,0.71615255,1.2606483,-0.31499043,-0.81756693,-0.46537215,-0.21320803,-0.50369483,-0.4930243,0.26254606,-0.33925202,0.86976993,0.073394515,-1.2388157,0.7125886,-0.598368,0.99905765,-1.0380116,-0.6246326,-0.9827155,-0.39712703,-1.2515165,0.9851177,0.37607738,-0.029495338,0.32126105,0.5692557,-1.3956757,-0.432234,-1.5765076,-1.5373108,-1.8699942,-0.020043408,sad
-1.1050631,-1.4679077,-1.6310884,-1.7885966,-1.2879937,-0.81046265,-0.55823207,-0.65897447,-1.7305291,-0.5322104,0.88253486,-1.1686118,1.7543141,0.08856881,-1.5807406,0.18161951,0.84149885,1.7878453,-0.17648561,0.9175687,0.3084381,2.5735724,0.5372575,1.6408392,2.364635,2.4382036,0.6221734,-0.7525866,-0.441942,-0.6189756,-0.9072238,0.20708886,0.5789713,-0.40812317,-0.13961038,-0.68710434,0.41610718,1.7734934,-1.9143374,0.35524005,-1.139272,0.21407259,0.07063726,0.727193,-0.42772317,0.89613116,0.015395785,0.7104496,-0.06864941,1.7426138,2.3554935,2.0696511,1.2791635,0.9986299,-0.18092842,-0.62812907,-0.7584035,-0.7039173,-0.93112254,-0.34823683,-1.885556,0.71870387,0.87474823,-0.47429198,0.079801016,1.0431687,-1.2989933,0.03385674,0.109170675,0.13177298,-0.084586106,-0.61468124,-1.5234224,0.6434536,-0.4033224,0.90363514,1.7805209,2.1459825,0.034225203,1.4489071,-0.7800812,-1.1965646,-1.1050617,-0.05699098,sad
-0.7723995,-1.8155433,-1.3276019,-2.0960958,-0.59904844,-0.9855402,-0.21431233,-0.027958144,-1.9474663,0.6044617,0.28705716,-1.2134638,0.28055862,0.36985552,-1.4117877,1.4426247,-0.2572607,0.3465066,0.99125576,-0.41374916,0.032196518,2.3064504,-0.5460004,1.1406099,0.09471166,1.0450001,0.9145843,-0.551515,0.7435805,1.2610486,-0.99475616,-0.07507367,0.48964998,-0.42478353,-1.0719868,-1.1574284,-0.8102869,0.5566725,-0.7754214,0.28102562,-0.70544773,0.8960403,-0.1597742,-0.23657988,-0.4900329,-0.0003596787,-0.3839972,2.0466638,-0.39507738,0.7228455,-0.80317646,1.3338666,0.29406574,1.024308,-0.50008166,-0.0046482696,-0.42009902,-0.3387604,0.08086665,-0.75953037,0.5381611,-0.59963447,0.24860315,0.2864802,-0.060307,0.53986156,-0.08174834,1.0844893,-0.13990735,-0.5814446,-0.468253,-0.54873633,-0.4434582,-0.008120395,0.14888825,0.83218056,-1.0849445,1.2561941,-0.6088895,0.7420251,-0.26014733,-0.71329856,-0.7723995,-0.063342236,fearful
0.12292256,0.4411496,-1.5519811,-0.781997,-1.0912795,-0.9107834,0.31530744,-1.2619274,-1.856904,0.73919284,-0.13206333,-0.55227137,-0.31861976,-1.4199558,0.33502185,0.34051025,1.2613747,0.2489386,0.5787591,1.963631,0.6524737,0.16661584,0.3372767,-0.54987764,-0.12478,-0.028717084,0.40074837,1.0907346,-0.69199187,0.249075,-0.13395993,0.3164492,-0.00948601,-0.6718395,0.4494653,-0.6184975,-1.1707973,-0.013986237,-2.209856,-1.094065,0.76656324,0.897421,1.5003747,0.5869202,0.47624072,1.5304207,0.6413804,0.441174,0.4268727,0.07135983,0.41846406,0.36250934,-0.17345035,1.1287217,-1.0641922,-0.7971174,0.65171593,-0.8115392,0.64927703,1.0539806,0.03281378,0.11835397,0.32630438,1.348835,0.367492,0.31021768,-0.20995103,1.2231966,0.63452446,0.96609086,0.8861466,0.21213846,-0.61767024,0.6236364,1.2311838,0.045851815,1.9665922,0.39778316,-0.17545566,-0.34822014,-0.15580194,-0.84660345,0.122922435,-0.3817152,angry
0.9444927,-0.05060361,-0.58109933,-1.324349,-0.045705196,-0.47755033,0.43483955,-0.5636989,-0.97235125,-0.7986077,0.7901627,-1.6526436,0.643547,-0.26795286,-1.0289375,-0.31067023,0.37345207,-1.3293856,0.26224014,0.12183598,0.02478913,1.0746869,0.08028428,-0.004131106,0.9691763,0.30548608,-0.61091465,1.365141,0.04313805,-2.480232,0.48137376,0.40183452,1.0016369,1.425029,-0.23531948,-0.07149093,0.49889493,2.107109,0.29910317,-0.92784244,-1.2866845,-0.3923572,1.2100743,-1.4791297,-0.38604882,-0.32002303,0.56058735,0.79779637,-0.6846956,0.92087114,-0.4889361,0.36026967,0.17628051,0.140418,-0.240294,-1.1160527,-0.90741384,0.919982,-0.17788741,-0.4835324,0.67059773,1.2950237,0.93746924,-0.6748111,-0.24122888,-0.7153678,-1.1182296,-0.29163095,1.5811223,-0.973966,0.5289263,-0.9432308,-0.4658091,0.4375926,0.5443659,0.7108004,0.47069088,0.50704443,1.9503175,1.409504,1.0499178,-0.1654457,0.94449294,-0.45020697,fearful
-1.5844212,-1.8477819,-1.4628713,-0.777459,-1.5809422,-0.32831717,0.50908214,-0.4996189,-1.369077,0.4324014,-0.44615752,-0.6950385,-0.2079383,1.1204196,-1.3811693,1.7736256,0.18901904,1.5796533,0.84953177,0.13960598,0.57895,2.998878,0.8224531,1.1683495,0.45367453,-0.3046776,1.2761333,0.14584081,-0.16616158,0.998654,-0.5076866,-0.63822675,-0.84624404,-0.7607504,-1.0850999,-1.186899,-1.0087721,1.235212,-1.0531201,1.5733336,-0.77379286,1.2822748,-0.40999046,0.26464495,-0.25104204,-0.79227656,-0.6662537,2.302243,0.9081118,0.79688525,0.7517173,0.33122957,0.19151191,1.7150018,-0.7946118,-0.19627666,1.046877,-0.8631925,-0.30548856,-0.02475283,-0.35678658,-0.4565257,0.109017745,-0.87534,-1.0890762,0.8790237,-0.80743647,0.73043483,-0.4985108,-0.908711,-0.6376035,0.2949502,-0.5933712,0.36582312,-0.14834347,0.27479804,1.1527817,-0.11794295,-1.3762097,-0.77050924,-1.2979366,0.6708294,-1.5844223,0.7687045,disgust
1.2009766,0.41685215,1.3266739,-0.30938828,-0.43203837,-0.029246243,1.8363891,-1.3999534,-0.66649824,-1.2986484,-0.6588899,-0.6872727,-0.81261003,-1.1194468,-0.23025858,0.07393264,0.24010405,0.33606055,-0.42977855,-0.1491141,0.21429077,-0.018704604,-0.72656626,-1.3353742,-0.45475277,-0.13835925,-1.1301074,1.446599,0.19622625,-1.6129209,1.2786613,0.10916984,-0.24188426,0.8871604,0.20102859,-0.31890061,-0.44991976,-1.1364529,-1.7366283,-1.5192719,-0.59932345,-0.35107923,0.18858601,0.17518295,-0.2828949,-0.4251509,0.7284823,0.447943,0.30013525,-0.40901855,-0.08803025,0.19260065,0.017584952,0.12642379,-0.86352164,-1.2831291,-0.5588112,0.4795724,-1.1577226,-1.0948597,-0.6552289,0.0030729743,0.79910934,0.10269955,1.2821158,-0.87118655,-0.967729,-0.9915355,1.1776338,-0.7770859,0.83049536,-0.6191893,0.10725819,0.9871986,0.1556518,-0.56212074,0.7417336,-0.5661419,2.0703244,0.29074824,1.3098586,-0.8160455,1.2009764,-1.1626226,surprised
0.13366659,-3.65631,-2.8900013,-2.0742123,-2.442165,0.2579348,-0.2782219,0.74904364,-0.8201261,-1.2524995,-0.5633214,0.8651569,3.7696838,-1.2147346,-1.4650958,0.55969054,0.30296212,-0.30343795,0.21300206,1.155935,0.5677523,2.5448391,0.1703168,2.1786733,2.2208683,3.6409585,0.067012556,1.1468643,0.15919168,0.33573365,0.87797385,0.09893038,-0.5794972,0.3143824,2.5130343,-1.5506195,-2.1603332,1.0579125,-0.77935714,-0.05318752,-0.83027357,1.3546141,0.39524555,-0.69333726,-0.18286283,0.7182796,0.041368343,2.1901848,1.221808,1.6751702,2.390092,3.2329333,-1.6088717,-0.49112725,1.3903614,-0.90920013,2.613851,1.5880085,2.5082014,2.3404303,-0.35080367,3.449616,1.6820053,-0.41633245,0.20142516,0.64135027,0.057306297,0.8135915,0.27772245,0.71002007,-0.5555277,-0.30215174,0.48503292,1.4287407,1.620571,2.7617702,2.2635553,2.228471,1.1833935,2.3801243,1.0369786,-0.8187506,0.1336665,-0.45819178,angry
-0.4144273,-2.2591987,-1.8211237,-2.1664312,-0.94030035,-0.6643568,-0.14257996,0.24117087,-1.567171,0.24448329,-1.175643,-0.17342843,1.2576473,-1.3636945,-2.380089,0.8114332,0.52080005,0.26443684,-0.40985182,0.7399759,-0.1784225,2.13344,-0.13022023,1.3614701,2.6764917,2.1718166,-0.97297364,-0.83031803,0.51542884,0.36258394,1.1334318,1.3563501,0.19908883,1.272544,0.9340759,1.4360045,1.5159391,0.51599735,2.0091658,-1.5684255,-1.4659019,0.8886211,0.83178973,-0.79268754,-0.97662604,0.835271,0.090821914,0.31021264,0.4688886,1.7653062,0.8977936,2.3008587,0.74804676,-0.17291662,0.4789234,-0.9144496,-2.1456218,1.7088053,-0.38843355,-1.7783191,-0.98818296,1.6623919,1.3521355,-0.87054825,-0.021770919,-1.1322815,-1.0690314,1.0008829,0.36030182,-1.0306432,0.8728361,-0.36580673,-0.13820241,1.0621575,0.9675609,0.60544807,0.64803684,1.8561863,0.10127694,2.0649571,0.28856716,-2.7599163,-0.41442662,-1.5292405,happy
-0.0792509,-3.3194423,-2.5204363,-2.645682,-2.3288133,0.27706185,0.10160679,0.625543,-0.43907383,-0.42987195,-0.9735938,-0.4553783,1.6487789,-0.62871546,-0.9989496,1.6583064,-0.48165056,0.42252314,0.15147182,2.2260091,0.16869336,3.4086907,-0.67473185,1.160516,0.84123737,1.8525338,0.60945535,-0.5732403,-0.99806184,-0.39017037,-1.2666541,-0.71808267,-0.91979676,-0.01892936,1.199168,-2.1338084,-0.47761908,1.8916476,1.2827841,1.2054856,0.25618637,2.2572823,-0.39487898,-0.052622035,-0.5977901,1.5674953,-0.51460814,2.7567759,-0.5499598,1.0073438,0.2478037,2.0429144,-0.2478716,-0.23360574,2.711287,1.3305844,2.2001898,1.3027878,0.2712619,0.93269604,-1.1210537,0.4020292,-2.0357702,1.2226095,0.48477793,0.97510654,0.3614527,1.6904836,-0.89781725,0.17319205,0.23741513,1.3263559,0.49070352,0.08723525,-0.47030753,1.386658,0.11968503,2.6384985,0.9806751,3.364941,0.924403,-1.0702506,-0.07925033,-0.22653976,angry
1.17497,0.12648459,0.17827919,-0.17845583,-0.042612877,-0.90550727,0.016184673,-1.4034917,-0.10405239,-0.5554668,-0.6988906,-1.0062307,-1.4246137,-0.23067601,-0.315634,1.2464348,-1.3804984,-1.1814443,0.4536591,0.41441697,1.2208292,2.2638376,-0.08104403,-0.51569974,-1.0689871,0.07599911,0.9843516,0.36129555,-1.3298888,-1.5020846,-0.83444524,-0.8538446,0.38441336,-0.5253368,-0.20040666,0.7713079,-1.0216478,-0.16598198,-0.83163935,1.1701156,-0.26660034,1.1759205,-0.34856576,-0.9934692,0.1534375,0.7159987,0.053706717,0.3088314,0.1002563,-0.24106961,-0.69076973,0.781822,-0.26419774,-0.07262322,0.16830495,0.12011019,-0.30412155,-1.3984454,1.1558521,-1.0552043,0.9636137,-0.43919644,-0.9964249,1.489782,-1.4710436,-1.4634724,-0.39703873,0.9846506,1.0547972,-1.2735515,1.4928001,2.6722333,0.1339541,-0.6235713,0.16970907,-0.16289106,-0.88250774,-0.058444597,2.768762,1.4340701,1.2687033,-0.02723364,1.1749699,-0.18224496,happy
0.79285437,1.3072604,1.2727067,0.39073613,0.22944734,0.1232271,0.8791435,-1.3323804,0.36654758,0.14020848,0.4458803,-0.5587397,-1.0691154,-0.5387738,-0.7309653,-0.63619065,-0.052411716,-1.8690934,-0.95263815,-0.7374897,1.2763726,-1.0134008,-0.5541093,-1.7872206,-0.546022,-0.6017687,-0.6090957,0.83522165,1.0530096,0.13060664,-0.2798178,-0.5263066,-0.406074,0.30580637,1.008576,-0.17878184,-1.305156,1.2616091,1.8044909,-1.1439431,-0.20087515,-0.2719902,0.76171523,-1.484662,-0.7435545,-0.82321864,1.2896926,-1.5830369,-0.086529106,-1.0821083,-1.0653709,-0.90754795,-0.40440914,0.40606344,-0.8875181,-1.4947678,0.07034834,0.0006946264,-0.8725568,0.00030195012,0.6650079,1.7819015,-0.113638505,0.2172873,0.6600342,-0.41520903,0.4017253,-0.43054435,1.0052667,-1.5040458,0.24925733,-1.3477457,1.1014366,-0.49996725,-0.7031835,-0.53231585,-0.23117276,-0.37135667,2.6808155,1.4383656,0.4239147,-0.49111673,0.79285437,-0.074770965,neutral
0.9397537,0.69421065,0.6187748,1.0816033,0.24155706,-0.027084207,1.3930585,-1.1782086,0.595916,-0.19842076,0.5469045,-0.6289051,-0.95943403,-1.3347323,-1.223017,0.6531423,-0.20673686,-2.0608377,-0.74699813,-0.65966105,-0.27247813,0.7045775,-1.090245,-0.85566473,-1.3719333,-0.51701564,-0.21508569,0.72992796,0.17261164,-0.092916295,0.5247691,0.850582,0.35477588,0.07140389,-0.044527605,0.75613475,-2.6748781,-0.17102887,0.4382643,-1.6316856,-1.0880018,0.422213,0.52821314,-1.8512456,-0.88509023,0.052186884,-0.78735983,0.6213101,-0.6154441,0.11454818,-1.590898,-0.28975865,0.39300388,0.45977288,0.0752386,-2.196945,-0.56583744,-0.17254762,-0.5168151,-0.33227098,0.8738146,-0.419297,-0.042653844,-0.06499221,-1.4074994,-2.0942032,-0.7067887,-0.2688864,1.2278761,-1.9536979,0.051265195,-0.8969878,0.2162563,0.65198606,-0.4529434,-0.9747049,-0.5250145,-0.414604,2.2779849,1.1737186,0.78343457,-1.4075232,0.93975395,-1.2869036,calm
-0.22359534,-0.21343346,0.12067723,-1.6973599,-0.29425594,-0.08322079,-0.20228168,-0.9279339,-0.780175,-0.061560307,0.26965734,-0.93877965,0.22226106,0.11449436,1.9604019,1.2030494,-0.4017354,0.3056477,0.048115227,0.2043914,0.2485204,1.4228048,-0.3897256,-0.41743895,-0.37079954,-0.625539,0.21179795,-0.16083972,-1.208054,0.00023620175,-0.45605198,-0.8216065,0.8177841,-1.1917145,-0.3890667,-0.33569813,0.24682763,0.73072344,-0.21339956,0.9765435,1.1821892,1.2291209,-0.27918118,-0.87116015,-0.18777141,0.2775194,0.13272807,1.0614562,-0.33306873,-0.58745503,-0.63133734,-0.111290954,0.7436666,0.035873134,0.672131,-0.23586538,0.5082588,-0.5148488,-2.2065084,-0.17686985,-0.2901464,-0.5335496,0.6361211,0.027149675,-0.58308685,1.1130664,0.1118308,0.76646405,-1.4040376,-1.7504404,-0.21280368,0.01710501,-0.5685495,-0.22254163,-0.12649073,-1.0807083,-0.583533,-0.60915786,0.47156113,1.6282963,0.012648417,-0.1595635,-0.22359519,0.28404298,disgust
-1.2167469,-1.9193568,-1.215109,-1.8929405,-0.53779566,-0.46327025,0.017476311,0.2839218,-1.4645655,1.0727501,0.52918714,-1.3766981,0.6440004,1.7257352,-1.784482,0.62672716,-0.012365344,-0.083350115,-0.044377703,-0.1083563,0.16372828,1.686553,0.198074,0.6834853,1.0128168,-0.55017745,0.7119831,0.19980186,0.24947971,1.1077758,-0.6115475,-0.21505317,-1.3606704,0.58975434,-0.9338649,-1.6956502,0.9462017,-0.19232011,-0.1538617,-0.0046723904,-1.3936528,0.03481709,0.32644278,-0.62903434,-0.9329789,-0.23128797,-0.05984767,0.64087915,-1.0093622,0.47078812,0.1430662,-0.50950724,-0.02447954,1.4664077,-0.8670671,0.27049607,-0.17912231,0.0047864174,0.14599217,-1.0111101,0.108410865,-0.0067319376,-0.9106614,0.19656064,-0.39701846,-0.20402925,-1.0410022,0.45614988,0.53316337,-0.6136896,-0.73967403,-1.0924463,-0.82231426,-0.3058944,-1.1697187,0.45019794,0.7362669,-0.22702746,-1.0057184,0.25610155,-0.64262414,0.42617938,-1.2167473,1.0816342,fearful
-1.2570102,-1.5469798,-1.2583426,-1.1619639,-0.9228281,-1.009791,-0.7149839,-0.7671036,-1.5801787,-0.33047944,0.5979957,-1.5065613,0.9884308,0.18851042,-1.9844781,0.48372555,-0.12831183,1.7021227,-0.4294459,-0.303016,0.905031,2.9598718,-2.0398402,0.5833986,0.8252303,0.7049164,0.5592197,-0.09331445,-0.07690979,-0.23602971,-0.2982727,-0.11227696,-0.012787286,-0.6894137,-0.53777796,-0.25093856,0.5361739,0.40340084,-1.6749705,-0.0028896271,-1.6885324,-0.010895958,-0.47564456,0.30775678,-0.9080856,0.49002606,0.035236456,1.0781039,-1.7397823,0.7372749,0.52003545,0.20395268,1.180025,0.32447428,-0.1606715,-0.348022,-0.40646106,-0.2779992,-1.3544437,-0.07003614,-1.3072273,0.5261221,0.9968712,0.03542253,-1.026059,-0.14675248,-1.3819494,0.12203043,-0.35707065,-1.1087387,-0.36796862,0.6624973,-0.8127752,0.55996853,-1.7734067,0.73823166,0.9751384,0.25202972,-0.54637295,0.95565623,-0.64168155,-2.4759946,-1.2570096,-0.527334,sad
0.68244827,0.667499,-0.11278801,-0.96990246,-0.5661088,-0.5191998,1.2966083,-0.65980154,-1.3746861,0.32324794,-0.030340541,-1.2531803,-0.2822916,-1.001488,0.0037164243,0.40717378,0.10988815,-1.1918516,0.64090526,0.8334732,-0.50736094,-0.32988858,1.0496913,-0.61035234,-0.86764973,-0.7849071,0.766451,1.6792756,-0.2407483,0.05825226,-1.0555896,0.21588051,0.7313313,-0.8068092,0.9901937,-0.1654154,-1.992241,-0.016440045,-1.2224993,-0.8628556,-0.31332046,0.16977055,0.4781265,-0.9144091,0.6159344,0.017092217,-0.00093008234,0.68076444,0.81240225,-0.1425612,-0.18163557,-0.5882452,-0.80617356,0.64718145,-0.9938558,-2.115299,-0.3525334,-0.6901271,-0.94964856,-0.30323544,0.8139703,2.0321906,0.837924,1.1737841,0.096330985,-0.39814037,-0.21320216,-0.13873397,1.0273587,-1.124208,0.9473608,-0.58298427,-0.8398392,0.25636375,0.4775685,0.17859676,0.14928333,-0.5607359,1.6972553,0.8899299,0.37001595,-0.041618507,0.6824482,-0.36159635,sad
1.9187574,-0.79182345,0.13878024,-0.2870575,-0.023220591,0.68705213,1.7404819,0.20447257,0.03921139,-0.95725256,-0.8740666,-0.08832826,-0.57477313,-0.5506941,-1.2151994,0.5253856,1.0195326,-0.7151477,-0.70777667,0.115923285,-0.21758747,-0.63538325,-0.6408927,1.7212653,-0.77722156,-0.31624976,-0.01036053,0.5306174,-0.55605537,-1.0985324,-0.27610123,-1.5241344,-0.3491367,-0.4337624,-0.09214751,0.5682307,-1.1442295,1.7025769,-1.8714942,-0.058903772,-1.6168494,0.17867132,-0.635896,-0.20140819,-0.54322654,0.59919757,-0.31756604,-0.1724797,0.43967956,1.6911736,-0.3632846,-0.30957973,-2.1206558,0.42533496,1.63491,-1.8302541,-0.038316365,1.0189507,0.4035884,0.5054622,1.404971,1.499477,1.2991415,-1.3369459,-0.23264515,1.450466,-1.2086017,0.6230975,0.21950848,-0.23535632,-0.63042104,-0.75695986,-0.40164873,-0.3575871,-0.3957173,-0.5041719,0.7082203,-0.7499075,1.1681805,0.41366017,2.449483,-1.0107583,1.9187576,-2.0481522,surprised
0.56589663,0.7547053,1.8828846,0.13943148,-0.27139696,0.32358268,1.511709,-1.1390735,-0.13194533,0.19614357,0.1834023,0.14838207,-1.1819304,-0.6066928,-0.37224597,-0.6574972,-1.4511592,-1.7996341,-0.6834354,1.035081,-0.62846875,-1.3738136,0.03982229,-1.3175073,-0.462099,-0.13958511,-0.76700467,0.85988456,-0.9140521,-0.1574721,-0.47937268,-0.9944784,0.57365966,0.06312687,-0.3947648,-1.6797144,1.0978106,-0.20445326,0.5465844,-1.239818,-0.008784114,-0.3041657,-0.8745629,-1.783837,-0.7116553,1.1764165,-0.4922272,-1.6924026,-0.45735043,-1.5973634,-0.15072495,0.24528447,-0.8815493,-0.77663416,-0.75557107,0.1434234,-0.12291487,-0.23255935,1.0221372,0.72696143,0.49192214,0.047529723,0.56692904,0.43078443,0.52947927,-0.71442074,0.11247072,-0.43641037,-0.84966546,-2.1949499,-0.3489437,1.6727664,0.78787166,-1.151291,-0.38080123,-1.1312312,0.036235448,-0.6779218,2.3552992,0.7148583,0.49423543,-0.74729925,0.5658963,-0.43652338,neutral
0.31867158,0.7934859,1.2176983,0.7157599,0.23548247,0.106068045,0.90432155,-1.076183,0.10910649,0.36513704,0.71716994,-0.41979474,-0.7512608,-0.015042352,1.1545771,-0.5729614,-0.99665946,-1.9790713,-0.72020614,-0.7055792,1.0721923,-0.9836946,-0.23637445,-1.368095,-1.0003502,-0.26061755,1.3799886,1.7298589,-0.7344668,1.5466993,-0.66294736,-1.7135041,-0.88756794,-1.2205501,-1.0447972,-1.2852628,0.47490376,-0.38455167,0.012780848,-0.40367582,-0.5319375,-0.6669946,-0.09615393,-1.6571013,-0.65974873,-0.8634862,0.6989396,-0.8332926,0.39656678,-0.7383515,-1.1134974,-0.88457906,2.0373406,1.1433283,-1.652911,0.29605198,-0.838526,-0.6105355,-2.173807,-0.44729352,-1.8743248,1.3599929,0.5099766,-0.6599461,0.17635393,-1.087495,-0.24984546,-0.5564435,0.30765375,-1.6216888,-0.11880582,-0.6718069,0.17226863,-0.45813996,0.1372157,0.007885269,-0.8362491,-0.8460753,2.1020536,1.9168855,0.08417137,-0.72828645,0.31867135,0.328476,neutral
-0.9814625,-1.6750561,-1.0836782,-1.8004571,-1.0983291,-0.47595692,0.15204778,-0.54240227,-1.0288727,0.7103853,-0.30551898,-1.0936531,-0.17813948,-0.11756247,-0.08780836,2.1461773,-0.32699174,1.1648955,0.56950766,-0.07949863,0.19857977,1.8586408,-0.5958736,-0.00038747065,-0.10744044,-0.35460275,0.8433753,-1.3194975,-1.170796,0.7590141,-0.59469414,-0.011247919,0.10935668,0.55550957,0.67610127,0.12933387,0.53403217,1.0804211,0.30966693,0.51086545,0.19285776,1.4721417,-0.9911451,0.014443015,-0.06515537,-0.16655567,0.43005824,0.47134998,0.042083096,0.007865262,0.0327781,0.04459417,0.34238878,0.36300677,0.31286508,0.57239217,0.3058389,-0.57163566,-0.481186,-0.73101795,0.8418137,-0.10539018,-0.5638921,0.004005426,-0.49254224,-0.4620792,-0.75010735,1.1540627,-1.3652947,-1.2560878,-0.40481198,-0.34787908,-0.35605294,0.36311254,0.60056823,0.14629391,0.42040658,-0.4726689,-1.058867,0.2518468,-0.51253116,-1.5417213,-0.98146236,-0.57431525,disgust
2.0221772,-0.6023467,0.7882417,-0.6410011,-0.86255085,0.3184235,1.9407345,-0.24239993,-1.0625939,-1.3133171,-0.99250734,-0.5387747,-1.3431311,-1.0257274,-1.1196878,0.07962971,0.2749313,-1.367818,-0.42353418,1.2309657,-0.50864387,-1.6790214,0.24192047,0.2863848,-1.190142,-0.18187493,0.17470874,0.72754496,-0.8810867,-1.8639228,-0.5787795,0.35580966,0.4340067,1.1362307,0.5008175,-0.973925,0.39548302,-0.1209981,-0.47465843,-0.1571044,-0.8648555,-0.57012916,-0.64116275,-1.0326968,-0.19844146,0.62274337,-0.45589072,-1.0778402,0.876335,0.11393941,-0.77882284,0.19804926,-2.337272,1.1200712,1.1678185,-0.8119846,0.6031313,1.5281893,0.014870478,0.55930215,1.3099252,4.021387,1.5872806,-0.060296852,2.1713834,0.19359359,-1.06234,-0.21965888,-0.13461691,-1.4880191,0.44363907,0.28144357,-1.0191926,-0.5836322,1.3175857,-0.22351362,-0.004696148,-1.0028967,2.8012962,0.4790148,2.581167,-1.6776122,2.0221767,-2.1138885,surprised
